tradeDate,ticker,scenario,buy_surface_tier,sell_archetype,ranking_score,stockPrice,return_5d_pct,drawdown_20d_pct,extension_50d_pct,relative_return_63d_pct,rs63_cross_section_pct,ivRank1y,iv30d,rr25,rr25_pct252,callskew,callskew_pct252,call_wing_30,call_wing_10,call_wing_10_pct252,call_kink,call_kink_pct252,put_wing_10_pct252,iv10d_pct252,avgOptVolu20d,oi,dollar_stock_volume,confidence_core,mktWidthVol,nextErn,wksNextErn,earnings_near_front_expiry,sector,sectorName,bestEtf,universe_size,liquid_universe_size
2026-08-21,WYFI,buy-first puke,,,46.18055555555556,20.57,-29.554794520547944,-33.214285714285715,-31.30418520151218,-29.66352787473837,4.427645788336933,20.06,101.57799999999999,0.16200000000000614,78.70370370370371,2.953000000000003,33.7962962962963,13.742000000000004,14.216000000000008,42.129629629629626,0.3030000000000115,67.5925925925926,83.33333333333333,0.9259259259259259,4057.45,79253,54430841.36,57.4927,13.53305,0000-00-00,11,False,Application Software,Technology,XLK,1852,597
2026-08-21,ANF,buy-first standard,good,,51.62698412698413,109.05,0.46987285793254063,-7.8035170781197145,11.727665224776995,41.99274183927317,90.06479481641469,44.71,69.413,3.4296000000000006,73.01587301587301,-1.4248000000000047,13.492063492063492,-1.4376000000000033,6.1089999999999804,59.12698412698413,44.41159999999999,98.80952380952381,25.0,92.46031746031746,3029.55,45670,104112207.11999999,89.5605,10.72623,0000-00-00,0,True,Apparel Retail Stores,C. Cyclical,XLY,1852,597
2026-08-21,CAG,buy-first standard,good,,50.932539682539684,16.41,4.923273657288996,0.0,13.270842249126824,21.88035806548363,77.69978401727862,29.25,28.732499999999998,3.9246000000000016,78.96825396825396,-0.5202999999999989,39.285714285714285,0.9903000000000013,0.1585999999999963,41.666666666666664,-1.1579000000000015,40.87301587301587,3.1746031746031744,32.53968253968254,7434.2,220138,192510447.18,58.1464,5.70027,0000-00-00,5,False,Packaged Food Products,C. Defensive,XLP,1852,597
2026-08-21,LLY,buy-first standard,good,,50.892857142857146,1254.93,6.512476659310806,-2.291413622348859,6.394757930370054,20.05141362446199,75.86393088552916,31.96,31.072699999999998,2.034200000000002,74.60317460317461,-0.6348999999999982,31.349206349206348,1.5555999999999983,1.6339000000000006,33.333333333333336,-0.6745999999999945,34.523809523809526,24.603174603174605,15.079365079365079,48612.6,396030,3465859326.0000005,98.4325,3.72739,0000-00-00,9,False,Major Pharmaceuticals,Healthcare,XLV,1852,597
2026-08-21,MSTR,sell-first,,grab,53.69047619047619,119.14,27.61353898886032,0.0,19.14428919441096,-27.637307485626216,5.615550755939525,55.29,78.2629,-9.019999999999996,0.3968253968253968,5.515799999999999,98.41269841269842,27.264099999999985,28.4311,97.22222222222223,4.90000000000002,79.36507936507937,1.9841269841269842,80.55555555555556,426973.9,3170021,2131369017.55,96.6967,3.79081,0000-00-00,9,False,Application Software,Technology,XLK,1852,597
2026-08-21,NEM,sell-first,,grab,53.29365079365079,131.99,12.61945392491468,0.0,30.075804461543942,21.714328575049645,77.5377969762419,54.48,45.6882,-2.328400000000002,2.380952380952381,1.4639000000000024,94.44444444444444,6.429799999999993,10.736399999999996,96.42857142857143,4.128,73.01587301587301,8.73015873015873,44.84126984126984,28022.55,608188,943858869.8,87.941,4.56977,0000-00-00,8,False,Gold,Materials,XLB,1852,597
2026-08-21,MRK,sell-first,,grab,53.05555555555556,152.93,12.913467217956299,0.0,19.476002456238483,31.902140605941653,85.1511879049676,67.86,28.711199999999998,0.35829999999999984,3.9682539682539684,0.4692000000000043,91.66666666666667,2.3973000000000013,4.652100000000004,93.65079365079364,2.579100000000004,73.80952380952381,21.825396825396826,58.333333333333336,33533.8,560806,1470366070.0900002,85.4288,3.42311,0000-00-00,9,False,Major Pharmaceuticals,Healthcare,XLV,1852,597
2026-08-21,SBLK,sell-first,,grab,52.67857142857143,30.27,4.307374224672644,0.0,11.312955989644635,13.589693701268013,66.1987041036717,35.85,30.781799999999997,1.4504999999999981,7.936507936507937,0.9192000000000036,86.5079365079365,6.994599999999998,7.0364000000000075,87.3015873015873,0.04180000000000916,78.96825396825396,46.03174603174603,31.746031746031747,3941.25,92506,44465323.14,72.476,3.56609,0000-00-00,12,False,Marine Transportation,Industrials,XLI,1852,597
2026-08-21,ADP,sell-first,,grab,52.26190476190476,281.5,3.1967153017083527,0.0,12.868627333052673,28.052023688351134,82.93736501079914,60.72,27.043499999999998,0.8656999999999968,2.380952380952381,0.20300000000000296,85.71428571428571,2.0981000000000023,6.758600000000001,86.9047619047619,3.730999999999998,71.42857142857143,24.206349206349206,41.666666666666664,4093.55,59117,673603338.93,78.0921,3.13407,0000-00-00,9,False,Application Software,Industrials,XLI,1852,597
2026-08-21,IONS,sell-first,,grab,52.1031746031746,59.6,4.7451669595782064,-2.693877551020407,-6.8257923715962505,-21.759574006155724,8.855291576673865,58.28,53.017199999999995,-0.31459999999999866,3.1746031746031744,1.8753000000000029,90.87301587301587,10.533800000000006,10.733899999999998,85.71428571428571,0.3178999999999945,70.63492063492063,14.285714285714286,84.92063492063492,2382.75,102685,149209503.04,67.4176,7.71819,0000-00-00,10,False,Biotechnology,Healthcare,XLV,1852,597
