ticker,signal_date,entry_date,reference_month,era,common_nonoverlap,outside_prior_six,horizon,economic,mechanical,paired_observed,difference,both_entered,both_complete_worst_cover_difference
ADM,2025-03-25,2025-03-26,2025-03,2024-2025,False,True,2,0.0,-33.3,True,33.3,False,
ADM,2025-03-25,2025-03-26,2025-03,2024-2025,False,True,4,0.0,,False,,False,
ADM,2025-03-26,2025-03-27,2025-03,2024-2025,False,True,2,0.0,6.700000000000004,True,-6.700000000000004,False,
ADM,2025-03-26,2025-03-27,2025-03,2024-2025,False,True,4,0.0,,False,,False,
ADM,2025-03-27,2025-03-28,2025-03,2024-2025,False,True,2,0.0,,False,,False,
ADM,2025-03-27,2025-03-28,2025-03,2024-2025,False,True,4,0.0,,False,,False,
ADM,2025-03-28,2025-03-31,2025-03,2024-2025,False,True,2,0.0,,False,,False,
ADM,2025-03-28,2025-03-31,2025-03,2024-2025,False,True,4,0.0,,False,,False,
ADM,2025-03-31,2025-04-01,2025-04,2024-2025,False,True,2,0.0,-13.299999999999999,True,13.299999999999999,False,
ADM,2025-03-31,2025-04-01,2025-04,2024-2025,False,True,4,0.0,,False,,False,
ADM,2025-04-01,2025-04-02,2025-04,2024-2025,True,True,2,0.0,-3.3000000000000007,True,3.3000000000000007,False,
ADM,2025-04-01,2025-04-02,2025-04,2024-2025,True,True,4,0.0,,False,,False,
ADM,2025-04-02,2025-04-03,2025-04,2024-2025,False,True,2,0.0,,False,,False,
ADM,2025-04-02,2025-04-03,2025-04,2024-2025,False,True,4,0.0,,False,,False,
ADM,2025-04-03,2025-04-04,2025-04,2024-2025,False,True,2,0.0,0.0,True,0.0,False,
ADM,2025-04-03,2025-04-04,2025-04,2024-2025,False,True,4,0.0,0.0,True,0.0,False,
ADM,2026-03-25,2026-03-26,2026-03,2026,True,True,2,0.0,-3.3000000000000007,True,3.3000000000000007,False,
ADM,2026-03-25,2026-03-26,2026-03,2026,True,True,4,0.0,16.7,True,-16.7,False,
ADM,2026-03-26,2026-03-27,2026-03,2026,False,True,2,0.0,-23.3,True,23.3,False,
ADM,2026-03-26,2026-03-27,2026-03,2026,False,True,4,0.0,-8.3,True,8.3,False,
ADM,2026-03-27,2026-03-30,2026-03,2026,False,True,2,0.0,-3.3000000000000007,True,3.3000000000000007,False,
ADM,2026-03-27,2026-03-30,2026-03,2026,False,True,4,0.0,6.6999999999999975,True,-6.6999999999999975,False,
ADM,2026-03-30,2026-03-31,2026-03,2026,False,True,2,0.0,-8.3,True,8.3,False,
ADM,2026-03-30,2026-03-31,2026-03,2026,False,True,4,0.0,-13.299999999999999,True,13.299999999999999,False,
ADM,2026-03-31,2026-04-01,2026-04,2026,False,True,2,0.0,-3.3000000000000007,True,3.3000000000000007,False,
ADM,2026-03-31,2026-04-01,2026-04,2026,False,True,4,0.0,6.7,True,-6.7,False,
ADM,2026-04-01,2026-04-02,2026-04,2026,False,True,2,0.0,6.7,True,-6.7,False,
ADM,2026-04-01,2026-04-02,2026-04,2026,False,True,4,0.0,6.7,True,-6.7,False,
AKAM,2024-12-04,2024-12-05,2024-12,2024-2025,True,True,2,0.0,-18.3,True,18.3,False,
AKAM,2024-12-04,2024-12-05,2024-12,2024-2025,True,True,4,0.0,-18.3,True,18.3,False,
AKAM,2024-12-05,2024-12-06,2024-12,2024-2025,False,True,2,0.0,,False,,False,
AKAM,2024-12-05,2024-12-06,2024-12,2024-2025,False,True,4,0.0,,False,,False,
AKAM,2024-12-06,2024-12-09,2024-12,2024-2025,False,True,2,0.0,-8.299999999999999,True,8.299999999999999,False,
AKAM,2024-12-06,2024-12-09,2024-12,2024-2025,False,True,4,0.0,-118.30000000000001,True,118.30000000000001,False,
AKAM,2025-02-25,2025-02-26,2025-02,2024-2025,True,True,2,0.0,-8.299999999999999,True,8.299999999999999,False,
AKAM,2025-02-25,2025-02-26,2025-02,2024-2025,True,True,4,0.0,,False,,False,
AKAM,2025-02-26,2025-02-27,2025-02,2024-2025,False,True,2,0.0,-18.3,True,18.3,False,
AKAM,2025-02-26,2025-02-27,2025-02,2024-2025,False,True,4,0.0,-13.299999999999999,True,13.299999999999999,False,
AKAM,2025-02-27,2025-02-28,2025-02,2024-2025,False,True,2,0.0,,False,,False,
AKAM,2025-02-27,2025-02-28,2025-02,2024-2025,False,True,4,0.0,,False,,False,
AKAM,2025-02-28,2025-03-03,2025-03,2024-2025,False,True,2,0.0,-18.3,True,18.3,False,
AKAM,2025-02-28,2025-03-03,2025-03,2024-2025,False,True,4,0.0,-258.3,True,258.3,False,
AKAM,2025-03-21,2025-03-24,2025-03,2024-2025,True,True,2,0.0,,False,,False,
AKAM,2025-03-21,2025-03-24,2025-03,2024-2025,True,True,4,0.0,,False,,False,
AKAM,2025-03-24,2025-03-25,2025-03,2024-2025,False,True,2,0.0,-13.3,True,13.3,False,
AKAM,2025-03-24,2025-03-25,2025-03,2024-2025,False,True,4,0.0,-13.3,True,13.3,False,
AKAM,2025-03-25,2025-03-26,2025-03,2024-2025,False,True,2,0.0,0.0,True,0.0,False,
AKAM,2025-03-25,2025-03-26,2025-03,2024-2025,False,True,4,0.0,0.0,True,0.0,False,
AKAM,2025-03-26,2025-03-27,2025-03,2024-2025,False,True,2,0.0,6.7,True,-6.7,False,
AKAM,2025-03-26,2025-03-27,2025-03,2024-2025,False,True,4,0.0,,False,,False,
AKAM,2025-03-27,2025-03-28,2025-03,2024-2025,False,True,2,0.0,,False,,False,
AKAM,2025-03-27,2025-03-28,2025-03,2024-2025,False,True,4,0.0,,False,,False,
AKAM,2025-03-28,2025-03-31,2025-03,2024-2025,False,True,2,0.0,,False,,False,
AKAM,2025-03-28,2025-03-31,2025-03,2024-2025,False,True,4,0.0,,False,,False,
AKAM,2025-03-31,2025-04-01,2025-04,2024-2025,True,True,2,0.0,-8.299999999999999,True,8.299999999999999,False,
AKAM,2025-03-31,2025-04-01,2025-04,2024-2025,True,True,4,0.0,,False,,False,
AKAM,2025-04-01,2025-04-02,2025-04,2024-2025,False,True,2,0.0,11.699999999999998,True,-11.699999999999998,False,
AKAM,2025-04-01,2025-04-02,2025-04,2024-2025,False,True,4,0.0,,False,,False,
AKAM,2025-04-02,2025-04-03,2025-04,2024-2025,False,True,2,0.0,,False,,False,
AKAM,2025-04-02,2025-04-03,2025-04,2024-2025,False,True,4,0.0,,False,,False,
AKAM,2025-04-03,2025-04-04,2025-04,2024-2025,False,True,2,0.0,0.0,True,0.0,False,
AKAM,2025-04-03,2025-04-04,2025-04,2024-2025,False,True,4,0.0,0.0,True,0.0,False,
AKAM,2025-08-08,2025-08-11,2025-08,2024-2025,True,True,2,0.0,-93.3,True,93.3,False,
AKAM,2025-08-08,2025-08-11,2025-08,2024-2025,True,True,4,0.0,-48.3,True,48.3,False,
AKAM,2025-08-11,2025-08-12,2025-08,2024-2025,False,True,2,0.0,-53.3,True,53.3,False,
AKAM,2025-08-11,2025-08-12,2025-08,2024-2025,False,True,4,0.0,-48.3,True,48.3,False,
AKAM,2025-08-12,2025-08-13,2025-08,2024-2025,False,True,2,0.0,16.7,True,-16.7,False,
AKAM,2025-08-12,2025-08-13,2025-08,2024-2025,False,True,4,0.0,,False,,False,
AKAM,2025-08-13,2025-08-14,2025-08,2024-2025,False,True,2,0.0,0.0,True,0.0,False,
AKAM,2025-08-13,2025-08-14,2025-08,2024-2025,False,True,4,0.0,0.0,True,0.0,False,
AKAM,2025-08-14,2025-08-15,2025-08,2024-2025,False,True,2,0.0,,False,,False,
AKAM,2025-08-14,2025-08-15,2025-08,2024-2025,False,True,4,0.0,,False,,False,
AKAM,2025-08-15,2025-08-18,2025-08,2024-2025,False,True,2,0.0,-23.3,True,23.3,False,
AKAM,2025-08-15,2025-08-18,2025-08,2024-2025,False,True,4,0.0,-3.3000000000000007,True,3.3000000000000007,False,
AKAM,2026-03-25,2026-03-26,2026-03,2026,True,True,2,0.0,,False,,False,
AKAM,2026-03-25,2026-03-26,2026-03,2026,True,True,4,0.0,,False,,False,
AKAM,2026-03-26,2026-03-27,2026-03,2026,False,True,2,0.0,0.0,True,0.0,False,
AKAM,2026-03-26,2026-03-27,2026-03,2026,False,True,4,0.0,0.0,True,0.0,False,
AKAM,2026-03-27,2026-03-30,2026-03,2026,False,True,2,0.0,-93.3,True,93.3,False,
AKAM,2026-03-27,2026-03-30,2026-03,2026,False,True,4,0.0,-23.3,True,23.3,False,
AKAM,2026-03-30,2026-03-31,2026-03,2026,False,True,2,0.0,-73.3,True,73.3,False,
AKAM,2026-03-30,2026-03-31,2026-03,2026,False,True,4,0.0,,False,,False,
AKAM,2026-03-31,2026-04-01,2026-04,2026,False,True,2,0.0,26.699999999999996,True,-26.699999999999996,False,
AKAM,2026-03-31,2026-04-01,2026-04,2026,False,True,4,0.0,,False,,False,
AKAM,2026-04-01,2026-04-02,2026-04,2026,False,True,2,0.0,0.0,True,0.0,False,
AKAM,2026-04-01,2026-04-02,2026-04,2026,False,True,4,0.0,0.0,True,0.0,False,
