ticker,tradeDate,stockPrice,confidence,exErnIv30d,ieeEarnEffect,iv10d,iv30d,iv90d,mwAdj30,dlt5Iv10d,dlt5Iv30d,exErnDlt25Iv30d,exErnDlt75Iv30d,dlt95Iv10d,dlt95Iv30d,rr25,callskew,call_wing_30,call_wing_10,put_wing_10,call_kink,rr25_pct252,callskew_pct252,call_wing_10_pct252,put_wing_10_pct252,call_kink_pct252,iv10d_pct252,return_5d_pct,drawdown_20d_pct,sma50,sma200,extension_50d_pct,sma50_rising,above_200d,above_50d,return_63d_pct,relative_return_63d_pct,tradeDate_core,priorCls,mktCap,mktWidthVol,stkVolu,avgOptVolu20d,sector,nextErn,bestEtf,sectorName,ivPctile1m,ivPctile1y,confidence_core,wksNextErn,oi,ivRank1y,ivPct1y,ivRank1m,ivPct1m,dollar_stock_volume,broad_universe,liquid_final,rs63_cross_section_pct,buy_surface_tier,buy_technical_good,buy_first_standard,buy_first_puke,sell_archetype,earnings_near_front_expiry,sell_first_actionable,buy_score,sell_score,universe_size,liquid_universe_size,putskew,putskew_pct252,buy_first_put_tail_inventory,put_inventory_score,original_surface_pass,grab_surface_pass,original_surface_exclusions
FDX,2026-08-12,326.37,0.912646,25.822400000000002,3.80511,25.6801,25.822400000000002,29.0277,0.0360866,33.3843,28.349200000000003,25.8413,27.0949,31.482,29.0967,1.2535999999999987,0.018899999999998585,2.5268000000000015,7.704200000000004,5.8019,5.0351,8.333333333333334,93.25396825396825,97.22222222222223,59.12698412698413,73.41269841269842,9.523809523809524,4.756860857005285,0.0,319.3038,329.26985,2.213002162830513,False,False,True,-13.183305402601553,-15.70257540940272,2026-08-12,322.43,77213002.0,3.60866,1520369,4623.05,Freight & Logistics Services,0000-00-00,XLI,Industrials,5,8,91.2646,11,52593,31.88,8.33,0.0,4.76,490212576.67,True,True,18.688524590163937,,False,False,False,grab,False,True,11.170634920634921,53.39285714285714,305,260,,,,,True,True,passed original surface
GOOG,2026-08-12,343.05,0.986242,27.9306,3.05553,28.4293,27.9306,32.1355,0.0143813,32.9376,30.5087,28.159499999999998,28.157700000000002,33.9814,32.1691,-0.001799999999995805,0.22889999999999944,2.5781000000000027,4.508300000000002,5.552099999999999,2.4289000000000023,5.9523809523809526,80.55555555555556,89.28571428571429,23.015873015873016,71.42857142857143,16.666666666666668,-4.61294627961294,-9.096931474905922,352.9188,329.6274000000001,-2.7963372877840342,False,True,False,-10.654755703719132,-13.174025710520299,2026-08-12,343.0,4195479144.0,1.43813,21225835,221859.55,Internet Content & Media,0000-00-00,XLC,Comm,5,15,98.6242,11,1856228,22.76,15.48,0.0,4.76,7280461405.0,True,True,20.983606557377048,,False,False,False,other,False,False,11.567460317460316,32.5,305,260,,,,,False,False,five-day return <=0; IVR outside 30–70; more than 5% below 20-day high
GS,2026-08-12,1033.45,0.986248,30.058400000000002,2.1106,29.5288,30.058400000000002,32.7382,0.030599,31.4822,31.015900000000002,29.307,31.0891,33.3374,34.489799999999995,1.7820999999999998,-0.7514000000000038,0.9574999999999996,1.9533999999999985,3.808600000000002,0.46629999999999683,6.349206349206349,79.76190476190476,90.07936507936508,3.9682539682539684,31.746031746031747,40.87301587301587,-3.109823554780511,-5.965368831948748,1055.2942,928.0692999999999,-2.0699630491667675,True,True,False,9.133437526400279,6.614167519599112,2026-08-12,1034.41,304861489.0,3.0599,2091064,37222.0,Investment Banking & Brokerage,0000-00-00,XLF,Financials,5,59,98.6248,8,477988,38.77,58.33,0.0,4.76,2163017512.2400002,True,True,61.967213114754095,,True,False,False,,False,False,21.6468253968254,25.595238095238095,305,260,,,,,False,False,kink rank <70; five-day return <=0; more than 5% below 20-day high
HD,2026-08-12,344.85,0.980962,26.3235,2.52563,40.0749,30.744100000000003,28.720200000000002,0.0365166,42.7028,31.819799999999997,25.9846,26.9917,40.9239,35.3139,1.0071000000000012,-0.33889999999999887,1.075699999999994,2.627900000000004,0.8490000000000038,10.883000000000006,3.9682539682539684,90.87301587301587,90.07936507936508,1.1904761904761905,97.22222222222223,97.22222222222223,-2.350276086648717,-2.867363321409444,336.39799999999997,347.53074999999995,2.512500074316759,True,False,True,11.16662905773509,8.647359050933924,2026-08-12,354.48,343855688.0,3.65166,3758261,15033.7,Home Improvement Stores,0000-00-00,XLY,C. Cyclical,5,56,98.0962,0,248008,59.5,55.95,0.0,4.76,1332228359.28,True,True,64.26229508196721,,False,False,False,other,True,False,10.853174603174605,3.8690476190476204,305,260,,,,,False,False,five-day return <=0; near-front earnings flag
HOOD,2026-08-12,95.03,0.949676,58.012,2.58299,57.733900000000006,58.012,63.5196,0.0486184,69.0497,66.2247,59.2669,57.345,59.53960000000001,59.957300000000004,-1.9219000000000008,1.2548999999999992,8.212699999999998,11.315799999999996,1.8057000000000016,2.825000000000003,3.5714285714285716,92.06349206349206,92.06349206349206,0.0,59.523809523809526,16.666666666666668,1.1387824606215569,-10.618886380737392,98.66940000000001,97.75529999999999,-3.6884789002466944,True,False,False,21.475137415313817,18.955867408512653,2026-08-12,94.38,85439788.0,4.86184,19346223,184878.3,Investment Banking & Brokerage,0000-00-00,XLF,Financials,5,26,94.9676,12,1698415,32.2,25.79,0.0,4.76,1825896526.74,True,True,80.32786885245902,,False,False,False,,False,False,10.753968253968255,27.182539682539684,305,260,,,,,False,False,kink rank <70; more than 5% below 20-day high
KHC,2026-08-12,24.52,0.533471,27.304699999999997,3.34177,25.305299999999995,27.304699999999997,28.050900000000002,0.0683272,33.494800000000005,29.231099999999998,28.2055,26.656200000000002,25.2402,26.326,-1.5492999999999988,0.9008000000000038,1.926400000000001,8.18950000000001,-0.06509999999999394,4.263700000000007,1.9841269841269842,91.66666666666667,97.61904761904762,0.7936507936507936,81.74603174603175,39.682539682539684,-4.739704739704731,-11.255881288454573,24.683000000000003,23.96875,-0.6603735364421048,True,True,False,4.562899786780394,2.043629779979228,2026-08-12,24.65,29076399.0,6.83272,14993606,35472.2,Packaged Food Products,0000-00-00,XLP,C. Defensive,14,67,53.3471,11,410449,64.23,65.87,11.28,14.29,369592387.9,True,True,51.47540983606558,,True,False,False,other,False,False,20.615079365079367,33.84920634920635,305,260,,,,,False,False,five-day return <=0; more than 5% below 20-day high
LEN,2026-08-12,85.52,0.684861,40.373,1.0,36.3072,40.373,40.1484,0.100915,43.9839,40.0952,40.1674,40.5936,37.1584,40.7917,0.42620000000000147,-0.2055999999999969,-0.27779999999999916,7.676699999999997,0.8511999999999986,3.8887,5.555555555555555,56.74603174603175,88.4920634920635,1.5873015873015872,68.25396825396825,18.253968253968253,-2.729754322111011,-3.0495408683822722,87.26140000000001,101.53895,-1.9956131806274202,False,False,False,-0.05843169335046916,-2.5777017001516356,2026-08-12,87.55,20601353.0,10.09151,2379365,3912.45,Residential Homebuilding,0000-00-00,XLY,C. Cyclical,100,85,68.4861,5,91843,63.02,84.92,100.0,100.0,208313405.75,True,True,40.0,,False,False,False,,False,False,12.718253968253968,27.26190476190476,305,260,,,,,False,False,kink rank <70; five-day return <=0
LRCX,2026-08-12,325.38,0.979479,64.4816,2.22612,68.608,64.4816,68.26050000000001,0.0516405,73.9419,67.2314,65.4777,64.5518,72.6086,67.0322,-0.9258999999999986,0.9960999999999984,2.7497999999999934,5.3339,4.0005999999999915,6.71050000000001,0.3968253968253968,96.82539682539682,93.65079365079364,1.1904761904761905,77.77777777777777,61.507936507936506,4.6877513593513775,0.0,337.6678,247.69495000000003,-3.6390203626167517,True,True,False,12.514263978699125,9.994993971897959,2026-08-12,311.41,407140836.0,5.16405,11081612,53708.45,Semiconductor Equipment & Materials Manufacturing,0000-00-00,XLK,Technology,5,77,97.9479,10,630499,56.7,77.38,0.0,4.76,3450924792.92,True,True,66.22950819672131,,True,False,False,grab,False,True,20.1984126984127,53.25396825396825,305,260,,,,,True,True,passed original surface
META,2026-08-12,581.92,0.982153,33.937200000000004,3.73583,34.5948,33.937200000000004,39.0812,0.0154628,41.5435,38.0415,34.7366,33.6261,38.201499999999996,36.0205,-1.1105000000000018,0.7993999999999986,4.104299999999995,6.948700000000002,3.6066999999999965,3.5020000000000024,9.523809523809524,89.28571428571429,87.6984126984127,14.285714285714286,82.14285714285714,63.888888888888886,-0.9599019674586429,-12.055494264685896,597.7324,629.2527,-2.64539784023754,False,False,False,-3.44140975010786,-5.960679756909027,2026-08-12,599.12,1482444822.0,1.54628,16705388,543308.9,Internet Content & Media,0000-00-00,XLC,Comm,5,77,98.2153,11,3296343,45.06,76.59,0.0,4.76,10008532058.56,True,True,32.78688524590164,,False,False,False,other,False,False,11.488095238095237,32.87698412698413,305,260,,,,,False,False,five-day return <=0; more than 5% below 20-day high
MS,2026-08-12,218.16,0.894977,28.0991,2.45305,28.281,28.0991,31.4027,0.0278335,29.2263,29.2444,28.1696,29.021200000000004,31.3913,31.606299999999997,0.8516000000000048,0.07049999999999912,1.1452999999999989,0.9452999999999996,3.1103000000000023,-0.01810000000000045,0.0,99.2063492063492,92.46031746031746,1.9841269841269842,30.158730158730158,40.476190476190474,-0.35626198958619293,-0.35626198958619293,216.474,186.72314999999998,0.778846420355328,True,True,True,13.802816901408455,11.283546894607289,2026-08-12,215.07,342947520.0,2.78335,6040481,16153.35,Investment Banking & Brokerage,0000-00-00,XLF,Financials,5,54,89.4977,9,375010,38.94,53.17,0.0,4.76,1299126248.67,True,True,69.83606557377048,,True,False,False,,False,False,20.039682539682538,25.753968253968253,305,260,,,,,False,False,kink rank <70; five-day return <=0
NU,2026-08-12,13.57,0.63607,38.6745,2.83862,62.5093,47.001799999999996,45.3845,0.0619655,70.5658,48.1962,39.1753,38.3088,67.8549,46.4036,-0.866500000000002,0.5007999999999981,1.1944000000000017,8.056499999999993,5.3455999999999975,22.3696,0.7936507936507936,79.36507936507937,92.85714285714286,19.047619047619047,95.63492063492063,87.6984126984127,-5.829285218598191,-7.875084860828241,13.343399999999999,15.0744,1.6982178455266395,True,False,True,1.5718562874251552,-0.9474137193760113,2026-08-12,13.65,65225488.0,6.19655,92326985,50920.15,Regional Banking,0000-00-00,XLF,Financials,43,70,63.607,0,1815686,50.48,61.9,44.86,42.86,1260263345.25,True,True,45.57377049180328,,False,False,False,other,True,False,11.11111111111111,4.067460317460316,305,260,,,,,False,False,five-day return <=0; more than 5% below 20-day high; near-front earnings flag
TFC,2026-08-12,52.8,0.506514,23.677500000000002,2.11201,22.7151,22.7151,25.412499999999998,0.0208332,23.0655,23.0655,23.241500000000002,24.8721,27.4552,27.4552,1.6305999999999976,-0.43599999999999994,0.3504000000000005,0.3504000000000005,4.740100000000002,0.0,0.0,99.2063492063492,90.07936507936508,6.349206349206349,19.047619047619047,15.079365079365079,-0.20790020790020236,-1.5659955257270708,50.894,49.12035,3.7450387079027037,True,True,True,10.367892976588621,7.8486229697874546,2026-08-12,52.31,64501853.0,2.08332,7661191,3351.95,Regional Banking,0000-00-00,XLF,Financials,14,23,50.6514,9,149278,20.43,21.43,11.08,14.29,400756901.21000004,True,True,62.95081967213115,,True,False,False,,False,False,20.039682539682538,24.96031746031746,305,260,,,,,False,False,kink rank <70; five-day return <=0; IVR outside 30–70
TOST,2026-08-12,33.92,0.845001,36.7204,4.0,36.3308,36.7204,44.4146,0.0269193,41.2992,36.2501,36.3261,37.4704,44.105,40.097500000000004,1.1443000000000012,-0.3943000000000012,-0.4702999999999946,4.9683999999999955,7.774199999999993,5.049099999999996,3.9682539682539684,65.07936507936508,86.5079365079365,38.888888888888886,73.80952380952381,4.761904761904762,-2.752293577981657,-4.4507042253521085,28.899600000000007,30.270500000000002,17.37186673863995,True,True,True,46.64937310851709,44.130103101715925,2026-08-12,34.88,19673600.0,2.69193,10207451,14545.45,Infrastructure Software,0000-00-00,XLF,Financials,5,5,84.5001,11,333126,8.58,4.76,0.0,4.76,356035890.88000005,True,True,93.77049180327869,,False,False,False,other,False,False,12.142857142857142,32.34126984126984,305,260,,,,,False,False,five-day return <=0; IVR outside 30–70
TSLA,2026-08-12,327.33,0.982199,37.3368,2.24163,36.6926,37.3368,42.613800000000005,0.00508949,49.1236,43.946200000000005,38.3133,37.3685,42.7444,41.19,-0.9448000000000008,0.9765000000000015,6.609400000000008,12.431000000000004,6.0518,5.177399999999999,38.888888888888886,55.15873015873016,87.3015873015873,7.936507936507937,86.5079365079365,2.380952380952381,1.5606577722618642,-16.006774268045465,374.03960000000006,407.07340000000005,-12.487875615309196,False,False,False,-24.63911592034075,-27.158385927141914,2026-08-12,332.81,1292805348.0,0.50895,37920421,2143019.9,Automobile Manufacturing,0000-00-00,XLY,C. Cyclical,5,1,98.2199,10,5792159,4.76,1.19,0.0,4.76,12620295313.01,True,True,7.213114754098362,,False,False,False,other,False,False,16.13095238095238,33.05555555555556,305,260,,,,,False,False,local RR rank >10; IVR outside 30–70; more than 5% below 20-day high
ULTA,2026-08-12,533.93,0.974762,33.4625,4.0,31.497799999999998,47.4298,38.1603,0.0651995,37.811699999999995,46.9731,33.1962,33.8326,36.4668,48.343399999999995,0.6364000000000019,-0.2663000000000011,-0.4566999999999979,6.313899999999997,4.969000000000001,-9.161400000000008,3.9682539682539684,80.15873015873017,92.46031746031746,22.22222222222222,11.11111111111111,40.476190476190474,-1.2831179396158188,-5.664411031997041,484.42240000000004,555.29355,10.219923769008176,True,False,True,4.895778079016111,2.3765080722149445,2026-08-12,541.35,23258213.0,6.51995,563840,2358.3,Specialized Retail,0000-00-00,XLY,C. Cyclical,10,64,97.4762,2,47116,52.97,63.89,17.78,9.52,305234784.0,True,True,52.131147540983605,,False,False,False,,True,False,11.38888888888889,-5.198412698412696,305,260,,,,,False,False,kink rank <70; five-day return <=0; more than 5% below 20-day high; near-front earnings flag
VRT,2026-08-12,287.57,0.95027,58.6087,2.43776,61.3476,58.6087,63.682700000000004,0.0443154,64.7824,60.642399999999995,59.0812,58.886799999999994,65.774,60.328,-0.1944000000000088,0.4725000000000037,2.033699999999996,3.4347999999999956,4.426400000000001,4.140000000000001,4.761904761904762,94.44444444444444,86.11111111111111,10.714285714285714,60.317460317460316,32.142857142857146,3.4201251528447107,-5.239397634033027,298.48260000000005,250.2061,-3.65602551036478,False,True,False,-22.128950147580497,-24.64822015438166,2026-08-12,281.81,110711049.0,4.43154,6258506,35040.25,Electrical Equipment Manufacturing,0000-00-00,XLI,Industrials,5,41,95.027,10,475473,46.66,41.27,0.0,4.76,1763709575.86,True,True,9.180327868852459,,False,False,False,,False,False,10.753968253968253,26.626984126984127,305,260,,,,,False,False,kink rank <70; more than 5% below 20-day high
W,2026-08-12,102.96,0.884809,54.530199999999994,4.0,54.021300000000004,54.530199999999994,60.828,0.0979508,61.6156,58.6497,53.9777,55.58689999999999,62.03340000000001,60.534200000000006,1.6091999999999942,-0.5524999999999949,4.119500000000009,7.594299999999997,8.012100000000004,2.9658999999999978,22.22222222222222,56.34920634920635,86.5079365079365,46.03174603174603,57.93650793650794,9.523809523809524,-4.693140794223838,-10.926550739683371,88.43419999999998,88.25470000000001,16.42554577301545,True,True,True,70.49180327868851,67.97253327188734,2026-08-12,103.2,13551068.0,9.79508,3952833,8781.85,E-commerce & Internet Retail,0000-00-00,XLY,C. Cyclical,5,12,88.4809,10,193790,18.64,11.9,0.0,4.76,407932365.6,True,True,98.0327868852459,,False,False,False,,False,False,14.404761904761905,26.547619047619047,305,260,,,,,False,False,kink rank <70; local RR rank >10; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high
WDAY,2026-08-12,174.95,0.954912,50.9111,3.34967,50.072300000000006,66.28070000000001,61.102599999999995,0.0780619,54.7787,72.42729999999999,53.4914,49.5491,50.689499999999995,69.13810000000001,-3.942299999999996,2.580300000000001,6.146599999999978,4.706399999999995,0.6171999999999898,-17.648599999999988,0.0,100.0,85.71428571428571,3.1746031746031744,0.3968253968253968,46.42857142857143,2.154618708396594,-5.294213175986573,143.0826,163.06865,22.27203028180922,True,True,True,47.52508643224553,45.005816425444365,2026-08-12,181.27,43208010.0,7.80619,4406172,8793.65,Application Software,0000-00-00,XLK,Technology,5,63,95.4912,2,169276,66.18,62.7,0.0,4.76,798706798.44,True,True,94.42622950819673,,False,False,False,,True,False,10.0,-6.408730158730162,305,260,,,,,False,False,kink rank <70; more than 5% below 20-day high; near-front earnings flag
AAPL,2026-08-13,304.21,0.960597,23.0515,2.21378,21.7109,23.0515,25.288899999999998,0.010045,24.1752,24.7161,23.1615,23.924599999999998,26.6999,29.6543,0.7630999999999979,0.10999999999999943,1.6646,2.4643000000000015,4.989000000000001,-0.5409000000000006,3.5714285714285716,94.84126984126983,88.4920634920635,8.333333333333334,34.523809523809526,19.444444444444443,-2.705728083922354,-10.431633494288073,309.134,280.2224,-1.5928367633453622,True,True,False,1.6031528673056794,-0.6710665920782732,2026-08-13,302.25,4466149599.0,1.0045,55766871,1395473.75,Consumer Electronics Manufacturing,0000-00-00,XLK,Technology,14,52,96.0597,11,5035461,42.18,52.38,2.38,14.29,16855536759.75,True,True,43.278688524590166,,False,False,False,,False,False,10.615079365079366,25.575396825396822,305,265,,,,,False,False,kink rank <70; five-day return <=0; more than 5% below 20-day high
AKAM,2026-08-13,125.08,0.912154,48.3774,4.0,50.024,48.3774,55.174299999999995,0.089723,57.040400000000005,47.265,47.693000000000005,49.1622,55.2979,52.4487,1.4691999999999936,-0.6843999999999966,-1.112400000000001,7.016400000000004,5.273899999999998,9.775400000000005,11.11111111111111,50.3968253968254,91.26984126984127,15.476190476190476,83.73015873015873,54.76190476190476,6.09890575960641,0.0,123.5716,107.2422,1.2206688268178167,False,True,True,-23.587268617508705,-25.86148807689266,2026-08-13,122.78,17976073.0,8.9723,3739449,6938.7,Infrastructure Software,0000-00-00,XLK,Technology,14,65,91.2154,12,224489,58.58,65.08,5.48,14.29,459129548.22,True,True,9.180327868852459,,False,False,False,other,False,False,13.591269841269842,33.31349206349206,305,265,,,,,False,False,local RR rank >10
AMAT,2026-08-13,534.08,0.937216,57.06909999999999,2.61935,82.3088,67.7217,67.5232,0.102987,89.9895,74.75030000000001,59.968900000000005,55.0423,83.00370000000001,68.1884,-4.926600000000008,2.8998000000000133,7.0286000000000115,7.680700000000002,0.6949000000000041,15.239199999999997,0.0,100.0,96.42857142857143,0.0,97.22222222222223,86.9047619047619,0.7317993210109286,-5.459180060893565,559.6678,387.33355000000006,-4.571962153263065,True,True,False,22.212306354545674,19.93808689516172,2026-08-13,548.15,423910758.0,10.29874,7339077,47937.8,Semiconductor Equipment & Materials Manufacturing,0000-00-00,XLK,Technology,14,82,93.7216,13,522901,50.91,81.75,10.39,14.29,4022915057.5499997,True,True,80.0,,True,False,False,grab,False,False,20.0,54.50396825396825,305,265,,,,,False,True,more than 5% below 20-day high
AMT,2026-08-13,174.74,0.830459,26.1203,2.02003,26.038099999999996,26.1203,29.0412,0.0333968,28.8011,27.5772,26.170700000000004,27.929,30.6128,32.0475,1.7582999999999949,0.05040000000000333,1.456900000000001,2.7630000000000052,4.5747000000000035,1.2239000000000004,17.063492063492063,95.23809523809524,90.87301587301587,46.42857142857143,89.28571428571429,44.04761904761905,2.378720412467783,-2.194111720586578,173.82999999999996,178.05989999999997,0.5234999712362853,False,False,True,0.2696964480404018,-2.004523011343551,2026-08-13,170.43,81421859.0,3.33968,3030626,2160.85,Specialty REITs,0000-00-00,XLRE,Real Estate,5,54,83.0459,10,50644,51.19,53.57,0.0,4.76,516509589.18,True,True,39.34426229508197,,False,False,False,other,False,False,11.944444444444443,33.551587301587304,305,265,,,,,False,False,local RR rank >10
ANF,2026-08-13,109.91,0.830077,52.2651,3.56453,59.1217,70.1399,58.678799999999995,0.142712,73.1832,76.4201,54.1635,51.875400000000006,73.94420000000001,81.2544,-2.288099999999993,1.8984000000000023,6.280200000000008,14.061500000000002,14.822500000000012,-3.2369000000000057,1.1904761904761905,95.23809523809524,91.66666666666667,79.36507936507937,37.301587301587304,82.14285714285714,-0.9284297818640708,-7.076428812986135,94.3694,92.74965,16.467838091584763,True,True,True,53.39846475924632,51.12424529986237,2026-08-13,112.23,4917211.0,14.27121,979817,2776.7,Apparel Retail Stores,0000-00-00,XLY,C. Cyclical,67,61,83.0077,1,43904,38.61,61.11,49.46,66.67,109964861.91000001,True,True,94.75409836065573,,False,False,False,,True,False,10.357142857142858,-3.9682539682539684,305,265,,,,,False,False,kink rank <70; opposite put-wing rank >=70; five-day return <=0; more than 5% below 20-day high; near-front earnings flag
